L 1.767363 # rb:0 size:10000:sctp:
L 1.817517 # rb:0 size:10000:tcp:
L 2.199297 # rb:0 size:20000:sctp:
L 2.431597 # rb:0 size:20000:tcp:
L 2.496481 # rb:0 size:30000:sctp:
L 2.593185 # rb:0 size:30000:tcp:
L 2.649749 # rb:0 size:40000:sctp:
L 2.923629 # rb:0 size:40000:tcp:
L 2.863420 # rb:0 size:50000:sctp:
L 3.085207 # rb:0 size:50000:tcp:
L 3.628370 # rb:0 size:100000:sctp:
L 3.935640 # rb:0 size:100000:tcp:
L 5.292049 # rb:0 size:200000:sctp:
L 5.657070 # rb:0 size:200000:tcp:
L 7.084730 # rb:0 size:300000:sctp:
L 7.345693 # rb:0 size:300000:tcp:
L 8.741260 # rb:0 size:400000:sctp:
L 9.731953 # rb:0 size:400000:tcp:
L 10.500953 # rb:0 size:500000:sctp:
L 10.834043 # rb:0 size:500000:tcp:
L 19.022486 # rb:0 size:1000000:sctp:
L 19.826654 # rb:0 size:1000000:tcp:
L 170.810609 # rb:0 size:10000000:sctp:
L 173.901368 # rb:0 size:10000000:tcp:
L 1.770032 # rb:0 size:10000:sctp:
L 1.818255 # rb:0 size:10000:tcp:
L 2.331076 # rb:0 size:20000:sctp:
L 2.432718 # rb:0 size:20000:tcp:
L 2.496129 # rb:0 size:30000:sctp:
L 2.593771 # rb:0 size:30000:tcp:
L 2.663147 # rb:0 size:40000:sctp:
L 2.925547 # rb:0 size:40000:tcp:
L 2.939425 # rb:0 size:50000:sctp:
L 3.084775 # rb:0 size:50000:tcp:
L 3.659862 # rb:0 size:100000:sctp:
L 3.935955 # rb:0 size:100000:tcp:
L 5.294139 # rb:0 size:200000:sctp:
L 5.634571 # rb:0 size:200000:tcp:
L 7.087369 # rb:0 size:300000:sctp:
L 8.095778 # rb:0 size:300000:tcp:
L 8.797792 # rb:0 size:400000:sctp:
L 9.031197 # rb:0 size:400000:tcp:
L 10.507852 # rb:0 size:500000:sctp:
L 10.835998 # rb:0 size:500000:tcp:
L 19.098106 # rb:0 size:1000000:sctp:
L 19.439617 # rb:0 size:1000000:tcp:
L 170.726376 # rb:0 size:10000000:sctp:
L 175.480629 # rb:0 size:10000000:tcp:
L 1.769303 # rb:0 size:10000:sctp:
L 1.818046 # rb:0 size:10000:tcp:
L 2.330135 # rb:0 size:20000:sctp:
L 2.432373 # rb:0 size:20000:tcp:
L 2.401006 # rb:0 size:30000:sctp:
L 2.593667 # rb:0 size:30000:tcp:
L 2.662043 # rb:0 size:40000:sctp:
L 2.921962 # rb:0 size:40000:tcp:
L 2.815222 # rb:0 size:50000:sctp:
L 3.084511 # rb:0 size:50000:tcp:
L 3.756937 # rb:0 size:100000:sctp:
L 3.922753 # rb:0 size:100000:tcp:
L 5.294585 # rb:0 size:200000:sctp:
L 5.679225 # rb:0 size:200000:tcp:
