L 4.660582 # rb:0 size:10000:sctp:
L 3.746072 # rb:0 size:10000:tcp:
L 6.784437 # rb:0 size:20000:sctp:
L 4.820243 # rb:0 size:20000:tcp:
L 7.485499 # rb:0 size:30000:sctp:
L 13.468459 # rb:0 size:30000:tcp:
L 5.614850 # rb:0 size:40000:sctp:
L 6.861154 # rb:0 size:40000:tcp:
L 5.195608 # rb:0 size:50000:sctp:
L 6.707456 # rb:0 size:50000:tcp:
L 13.199100 # rb:0 size:100000:sctp:
L 14.551986 # rb:0 size:100000:tcp:
L 9.352235 # rb:0 size:150000:sctp:
L 13.130826 # rb:0 size:150000:tcp:
L 20.431736 # rb:0 size:200000:sctp:
L 13.072764 # rb:0 size:200000:tcp:
L 32.611601 # rb:0 size:300000:sctp:
L 4.638737 # rb:0 size:10000:sctp:
L 4.785979 # rb:0 size:10000:tcp:
L 4.137395 # rb:0 size:20000:sctp:
L 6.235393 # rb:0 size:20000:tcp:
L 3.673266 # rb:0 size:30000:sctp:
L 4.436337 # rb:0 size:30000:tcp:
L 6.276157 # rb:0 size:40000:sctp:
L 5.720510 # rb:0 size:40000:tcp:
L 5.861095 # rb:0 size:50000:sctp:
L 6.389024 # rb:0 size:50000:tcp:
L 6.459100 # rb:0 size:100000:sctp:
L 2.836998 # rb:0 size:10000:sctp:
L 2.862467 # rb:0 size:10000:sctp:
L 2.958400 # rb:0 size:10000:tcp:
L 3.116081 # rb:0 size:20000:sctp:
L 4.649238 # rb:0 size:20000:tcp:
L 3.666306 # rb:0 size:30000:sctp:
L 4.510045 # rb:0 size:10000:sctp:
L 2.994224 # rb:0 size:10000:tcp:
L 3.062602 # rb:0 size:20000:sctp:
L 3.891335 # rb:0 size:20000:tcp:
L 4.202768 # rb:0 size:30000:sctp:
L 12.414500 # rb:0 size:30000:tcp:
L 5.688815 # rb:0 size:40000:sctp:
L 6.174648 # rb:0 size:40000:tcp:
L 5.024197 # rb:0 size:50000:sctp:
L 7.048547 # rb:0 size:50000:tcp:
L 8.727865 # rb:0 size:100000:sctp:
L 19.613598 # rb:0 size:100000:tcp:
L 13.160521 # rb:0 size:150000:sctp:
L 14.593004 # rb:0 size:150000:tcp:
L 24.966604 # rb:0 size:200000:sctp:
L 28.022501 # rb:0 size:200000:tcp:
L 37.871777 # rb:0 size:300000:sctp:
L 42.079772 # rb:0 size:300000:tcp:
L 18.696653 # rb:0 size:400000:sctp:
L 67.172667 # rb:0 size:400000:tcp:
L 196.056081 # rb:0 size:500000:sctp:
L 37.273275 # rb:0 size:500000:tcp:
L 23.552608 # rb:0 size:1000000:sctp:
L 101.502973 # rb:0 size:1000000:tcp:
L 620.476991 # rb:0 size:10000000:sctp:
