0.0 1.724570 # rb:0 size:10000:sctp:
0.0 4.771189 # rb:0 size:10000:tcp:
0.0 2.492300 # rb:0 size:20000:sctp:
0.0 6.010972 # rb:0 size:20000:tcp:
0.0 2.883320 # rb:0 size:30000:sctp:
0.0 7.217622 # rb:0 size:30000:tcp:
0.0 3.426859 # rb:0 size:40000:sctp:
0.0 7.278904 # rb:0 size:40000:tcp:
0.0 3.473756 # rb:0 size:50000:sctp:
0.0 8.515920 # rb:0 size:50000:tcp:
0.0 4.247576 # rb:0 size:100000:sctp:
0.0 9.771713 # rb:0 size:100000:tcp:
0.0 4.813628 # rb:0 size:150000:sctp:
0.0 10.996869 # rb:0 size:150000:tcp:
0.0 5.308146 # rb:0 size:200000:sctp:
0.0 12.125409 # rb:0 size:200000:tcp:
0.0 5.952379 # rb:0 size:300000:sctp:
0.0 14.457246 # rb:0 size:300000:tcp:
0.0 6.372574 # rb:0 size:400000:sctp:
0.0 16.746242 # rb:0 size:400000:tcp:
0.0 6.791486 # rb:0 size:500000:sctp:
0.0 19.281243 # rb:0 size:500000:tcp:
0.0 8.970044 # rb:0 size:1000000:sctp:
0.0 29.210112 # rb:0 size:1000000:tcp:
0.0 47.385171 # rb:0 size:10000000:sctp:
0.0 221.845063 # rb:0 size:10000000:tcp:
0.0 1.729653 # rb:0 size:10000:sctp:
0.0 4.767510 # rb:0 size:10000:tcp:
0.0 2.490062 # rb:0 size:20000:sctp:
0.0 6.107577 # rb:0 size:20000:tcp:
0.0 2.882958 # rb:0 size:30000:sctp:
0.0 7.128454 # rb:0 size:30000:tcp:
0.0 3.426011 # rb:0 size:40000:sctp:
0.0 7.284430 # rb:0 size:40000:tcp:
0.0 3.472778 # rb:0 size:50000:sctp:
0.0 8.419693 # rb:0 size:50000:tcp:
0.0 4.243770 # rb:0 size:100000:sctp:
0.0 9.755393 # rb:0 size:100000:tcp:
0.0 4.810599 # rb:0 size:150000:sctp:
0.0 10.993308 # rb:0 size:150000:tcp:
0.0 5.310751 # rb:0 size:200000:sctp:
0.0 12.117680 # rb:0 size:200000:tcp:
0.0 5.944682 # rb:0 size:300000:sctp:
0.0 14.473173 # rb:0 size:300000:tcp:
0.0 6.420086 # rb:0 size:400000:sctp:
0.0 16.828461 # rb:0 size:400000:tcp:
0.0 6.797310 # rb:0 size:500000:sctp:
0.0 18.316880 # rb:0 size:500000:tcp:
0.0 8.939231 # rb:0 size:1000000:sctp:
0.0 29.240755 # rb:0 size:1000000:tcp:
0.0 47.392147 # rb:0 size:10000000:sctp:
0.0 221.445948 # rb:0 size:10000000:tcp:
0.0 1.730721 # rb:0 size:10000:sctp:
0.0 4.767552 # rb:0 size:10000:tcp:
0.0 2.495169 # rb:0 size:20000:sctp:
0.0 6.107332 # rb:0 size:20000:tcp:
0.0 2.883002 # rb:0 size:30000:sctp:
0.0 7.125825 # rb:0 size:30000:tcp:
0.0 3.428849 # rb:0 size:40000:sctp:
0.0 7.276574 # rb:0 size:40000:tcp:
0.0 3.475563 # rb:0 size:50000:sctp:
0.0 8.524502 # rb:0 size:50000:tcp:
0.0 4.243990 # rb:0 size:100000:sctp:
0.0 9.753203 # rb:0 size:100000:tcp:
0.0 4.806970 # rb:0 size:150000:sctp:
0.0 10.913990 # rb:0 size:150000:tcp:
0.0 5.306833 # rb:0 size:200000:sctp:
0.0 12.277913 # rb:0 size:200000:tcp:
0.0 5.937301 # rb:0 size:300000:sctp:
0.0 14.465827 # rb:0 size:300000:tcp:
0.0 6.371804 # rb:0 size:400000:sctp:
0.0 16.839357 # rb:0 size:400000:tcp:
0.0 6.793300 # rb:0 size:500000:sctp:
0.0 18.376629 # rb:0 size:500000:tcp:
0.0 8.945644 # rb:0 size:1000000:sctp:
0.0 29.183147 # rb:0 size:1000000:tcp:
0.0 47.424351 # rb:0 size:10000000:sctp:
0.0 221.456930 # rb:0 size:10000000:tcp:
0.0 1.730695 # rb:0 size:10000:sctp:
0.0 4.791568 # rb:0 size:10000:tcp:
0.0 2.495227 # rb:0 size:20000:sctp:
0.0 6.106291 # rb:0 size:20000:tcp:
0.0 2.884009 # rb:0 size:30000:sctp:
0.0 7.224271 # rb:0 size:30000:tcp:
0.0 3.428358 # rb:0 size:40000:sctp:
0.0 7.285121 # rb:0 size:40000:tcp:
0.0 3.474994 # rb:0 size:50000:sctp:
0.0 8.417684 # rb:0 size:50000:tcp:
0.0 4.251549 # rb:0 size:100000:sctp:
0.0 9.746197 # rb:0 size:100000:tcp:
0.0 4.814960 # rb:0 size:150000:sctp:
0.0 10.990333 # rb:0 size:150000:tcp:
0.0 5.309709 # rb:0 size:200000:sctp:
0.0 12.186010 # rb:0 size:200000:tcp:
0.0 5.931076 # rb:0 size:300000:sctp:
0.0 14.478542 # rb:0 size:300000:tcp:
0.0 6.387101 # rb:0 size:400000:sctp:
0.0 16.927939 # rb:0 size:400000:tcp:
0.0 6.802540 # rb:0 size:500000:sctp:
0.0 18.296433 # rb:0 size:500000:tcp:
0.0 8.952827 # rb:0 size:1000000:sctp:
0.0 29.312109 # rb:0 size:1000000:tcp:
0.0 47.446207 # rb:0 size:10000000:sctp:
0.0 222.651590 # rb:0 size:10000000:tcp:
0.0 1.729348 # rb:0 size:10000:sctp:
0.0 4.837557 # rb:0 size:10000:tcp:
0.0 2.491072 # rb:0 size:20000:sctp:
0.0 6.107264 # rb:0 size:20000:tcp:
0.0 2.884312 # rb:0 size:30000:sctp:
0.0 7.222155 # rb:0 size:30000:tcp:
0.0 3.428243 # rb:0 size:40000:sctp:
0.0 7.279665 # rb:0 size:40000:tcp:
0.0 3.475520 # rb:0 size:50000:sctp:
0.0 8.517329 # rb:0 size:50000:tcp:
0.0 4.245101 # rb:0 size:100000:sctp:
0.0 9.691301 # rb:0 size:100000:tcp:
0.0 4.811860 # rb:0 size:150000:sctp:
0.0 10.860282 # rb:0 size:150000:tcp:
0.0 5.304775 # rb:0 size:200000:sctp:
0.0 12.037851 # rb:0 size:200000:tcp:
0.0 5.936340 # rb:0 size:300000:sctp:
0.0 14.472355 # rb:0 size:300000:tcp:
0.0 6.360241 # rb:0 size:400000:sctp:
0.0 16.823664 # rb:0 size:400000:tcp:
0.0 6.794005 # rb:0 size:500000:sctp:
0.0 18.410682 # rb:0 size:500000:tcp:
0.0 8.950707 # rb:0 size:1000000:sctp:
0.0 29.261683 # rb:0 size:1000000:tcp:
0.0 47.361259 # rb:0 size:10000000:sctp:
0.0 221.905108 # rb:0 size:10000000:tcp:
0.0 1.728147 # rb:0 size:10000:sctp:
0.0 4.707611 # rb:0 size:10000:tcp:
0.0 2.489315 # rb:0 size:20000:sctp:
0.0 6.005990 # rb:0 size:20000:tcp:
0.0 2.882347 # rb:0 size:30000:sctp:
0.0 7.222627 # rb:0 size:30000:tcp:
0.0 3.429004 # rb:0 size:40000:sctp:
0.0 7.277949 # rb:0 size:40000:tcp:
0.0 3.476131 # rb:0 size:50000:sctp:
0.0 8.416798 # rb:0 size:50000:tcp:
0.0 4.247597 # rb:0 size:100000:sctp:
0.0 9.750196 # rb:0 size:100000:tcp:
0.0 4.815874 # rb:0 size:150000:sctp:
0.0 10.987183 # rb:0 size:150000:tcp:
0.0 5.308820 # rb:0 size:200000:sctp:
0.0 12.098527 # rb:0 size:200000:tcp:
0.0 5.934399 # rb:0 size:300000:sctp:
0.0 14.585211 # rb:0 size:300000:tcp:
0.0 6.362553 # rb:0 size:400000:sctp:
0.0 16.874653 # rb:0 size:400000:tcp:
0.0 6.800017 # rb:0 size:500000:sctp:
0.0 18.478054 # rb:0 size:500000:tcp:
0.0 8.932141 # rb:0 size:1000000:sctp:
0.0 29.189698 # rb:0 size:1000000:tcp:
0.0 47.352293 # rb:0 size:10000000:sctp:
0.0 222.422586 # rb:0 size:10000000:tcp:
0.0 1.728741 # rb:0 size:10000:sctp:
0.0 4.731466 # rb:0 size:10000:tcp:
0.0 2.494235 # rb:0 size:20000:sctp:
0.0 6.104232 # rb:0 size:20000:tcp:
0.0 2.886140 # rb:0 size:30000:sctp:
0.0 7.212351 # rb:0 size:30000:tcp:
0.0 3.427296 # rb:0 size:40000:sctp:
0.0 7.280592 # rb:0 size:40000:tcp:
0.0 3.472432 # rb:0 size:50000:sctp:
0.0 8.526658 # rb:0 size:50000:tcp:
0.0 4.247774 # rb:0 size:100000:sctp:
0.0 9.752443 # rb:0 size:100000:tcp:
0.0 4.814729 # rb:0 size:150000:sctp:
0.0 10.990493 # rb:0 size:150000:tcp:
0.0 5.312487 # rb:0 size:200000:sctp:
0.0 12.181121 # rb:0 size:200000:tcp:
0.0 5.933002 # rb:0 size:300000:sctp:
0.0 14.482016 # rb:0 size:300000:tcp:
0.0 6.361722 # rb:0 size:400000:sctp:
0.0 16.842420 # rb:0 size:400000:tcp:
0.0 6.794975 # rb:0 size:500000:sctp:
0.0 18.408122 # rb:0 size:500000:tcp:
0.0 8.946213 # rb:0 size:1000000:sctp:
0.0 29.776615 # rb:0 size:1000000:tcp:
0.0 47.363606 # rb:0 size:10000000:sctp:
0.0 223.102638 # rb:0 size:10000000:tcp:
0.0 1.728482 # rb:0 size:10000:sctp:
0.0 4.769611 # rb:0 size:10000:tcp:
0.0 2.486041 # rb:0 size:20000:sctp:
0.0 6.112374 # rb:0 size:20000:tcp:
0.0 2.883876 # rb:0 size:30000:sctp:
0.0 7.213939 # rb:0 size:30000:tcp:
0.0 3.424834 # rb:0 size:40000:sctp:
0.0 7.375703 # rb:0 size:40000:tcp:
0.0 3.470402 # rb:0 size:50000:sctp:
0.0 8.440780 # rb:0 size:50000:tcp:
0.0 4.244482 # rb:0 size:100000:sctp:
0.0 9.754658 # rb:0 size:100000:tcp:
0.0 4.813540 # rb:0 size:150000:sctp:
0.0 11.002542 # rb:0 size:150000:tcp:
0.0 5.316574 # rb:0 size:200000:sctp:
0.0 12.103372 # rb:0 size:200000:tcp:
0.0 5.949539 # rb:0 size:300000:sctp:
0.0 14.463536 # rb:0 size:300000:tcp:
0.0 6.370191 # rb:0 size:400000:sctp:
0.0 16.819013 # rb:0 size:400000:tcp:
0.0 6.793610 # rb:0 size:500000:sctp:
0.0 18.408020 # rb:0 size:500000:tcp:
0.0 8.983321 # rb:0 size:1000000:sctp:
0.0 29.247714 # rb:0 size:1000000:tcp:
0.0 47.411572 # rb:0 size:10000000:sctp:
0.0 223.318102 # rb:0 size:10000000:tcp:
0.0 1.728545 # rb:0 size:10000:sctp:
0.0 4.771707 # rb:0 size:10000:tcp:
0.0 2.494092 # rb:0 size:20000:sctp:
0.0 6.104420 # rb:0 size:20000:tcp:
0.0 2.882913 # rb:0 size:30000:sctp:
0.0 7.215577 # rb:0 size:30000:tcp:
0.0 3.428073 # rb:0 size:40000:sctp:
0.0 7.280181 # rb:0 size:40000:tcp:
0.0 3.473002 # rb:0 size:50000:sctp:
0.0 8.419360 # rb:0 size:50000:tcp:
0.0 4.241864 # rb:0 size:100000:sctp:
0.0 9.762456 # rb:0 size:100000:tcp:
0.0 4.804674 # rb:0 size:150000:sctp:
0.0 10.907950 # rb:0 size:150000:tcp:
0.0 5.317022 # rb:0 size:200000:sctp:
0.0 12.006093 # rb:0 size:200000:tcp:
0.0 5.939804 # rb:0 size:300000:sctp:
0.0 14.473278 # rb:0 size:300000:tcp:
0.0 6.371544 # rb:0 size:400000:sctp:
0.0 16.866693 # rb:0 size:400000:tcp:
0.0 6.793952 # rb:0 size:500000:sctp:
0.0 18.415736 # rb:0 size:500000:tcp:
0.0 8.934502 # rb:0 size:1000000:sctp:
0.0 29.313475 # rb:0 size:1000000:tcp:
0.0 47.459983 # rb:0 size:10000000:sctp:
0.0 222.151284 # rb:0 size:10000000:tcp:
0.0 1.728660 # rb:0 size:10000:sctp:
0.0 4.769829 # rb:0 size:10000:tcp:
0.0 2.491864 # rb:0 size:20000:sctp:
0.0 6.107180 # rb:0 size:20000:tcp:
0.0 2.881264 # rb:0 size:30000:sctp:
0.0 7.223864 # rb:0 size:30000:tcp:
0.0 3.427794 # rb:0 size:40000:sctp:
0.0 7.279228 # rb:0 size:40000:tcp:
0.0 3.476936 # rb:0 size:50000:sctp:
0.0 8.415888 # rb:0 size:50000:tcp:
0.0 4.269383 # rb:0 size:100000:sctp:
0.0 9.730370 # rb:0 size:100000:tcp:
0.0 4.810859 # rb:0 size:150000:sctp:
0.0 11.003173 # rb:0 size:150000:tcp:
0.0 5.310771 # rb:0 size:200000:sctp:
0.0 12.303931 # rb:0 size:200000:tcp:
0.0 5.932915 # rb:0 size:300000:sctp:
0.0 14.504706 # rb:0 size:300000:tcp:
0.0 6.370910 # rb:0 size:400000:sctp:
0.0 16.828785 # rb:0 size:400000:tcp:
0.0 6.792925 # rb:0 size:500000:sctp:
0.0 18.407750 # rb:0 size:500000:tcp:
0.0 8.968350 # rb:0 size:1000000:sctp:
0.0 29.347018 # rb:0 size:1000000:tcp:
0.0 47.463270 # rb:0 size:10000000:sctp:
0.0 221.277286 # rb:0 size:10000000:tcp:
0.0 1.730766 # rb:0 size:10000:sctp:
0.0 4.766680 # rb:0 size:10000:tcp:
0.0 2.494096 # rb:0 size:20000:sctp:
0.0 6.104422 # rb:0 size:20000:tcp:
0.0 2.887071 # rb:0 size:30000:sctp:
0.0 7.113805 # rb:0 size:30000:tcp:
0.0 3.427722 # rb:0 size:40000:sctp:
0.0 7.272812 # rb:0 size:40000:tcp:
0.0 3.471487 # rb:0 size:50000:sctp:
0.0 8.427668 # rb:0 size:50000:tcp:
0.0 4.242649 # rb:0 size:100000:sctp:
0.0 9.660264 # rb:0 size:100000:tcp:
0.0 4.815893 # rb:0 size:150000:sctp:
0.0 10.987235 # rb:0 size:150000:tcp:
0.0 5.310678 # rb:0 size:200000:sctp:
0.0 12.086928 # rb:0 size:200000:tcp:
0.0 5.934112 # rb:0 size:300000:sctp:
0.0 14.484314 # rb:0 size:300000:tcp:
0.0 6.361325 # rb:0 size:400000:sctp:
0.0 16.839590 # rb:0 size:400000:tcp:
0.0 6.793068 # rb:0 size:500000:sctp:
0.0 19.427528 # rb:0 size:500000:tcp:
0.0 8.934798 # rb:0 size:1000000:sctp:
0.0 29.250427 # rb:0 size:1000000:tcp:
0.0 47.298671 # rb:0 size:10000000:sctp:
0.0 222.971174 # rb:0 size:10000000:tcp:
0.0 1.731982 # rb:0 size:10000:sctp:
0.0 4.762396 # rb:0 size:10000:tcp:
0.0 2.486948 # rb:0 size:20000:sctp:
0.0 6.111581 # rb:0 size:20000:tcp:
0.0 2.887711 # rb:0 size:30000:sctp:
0.0 7.310018 # rb:0 size:30000:tcp:
0.0 3.425594 # rb:0 size:40000:sctp:
0.0 7.374948 # rb:0 size:40000:tcp:
0.0 3.471281 # rb:0 size:50000:sctp:
0.0 8.428798 # rb:0 size:50000:tcp:
0.0 4.247397 # rb:0 size:100000:sctp:
0.0 9.753186 # rb:0 size:100000:tcp:
0.0 4.814442 # rb:0 size:150000:sctp:
0.0 11.003428 # rb:0 size:150000:tcp:
0.0 5.306247 # rb:0 size:200000:sctp:
0.0 12.102914 # rb:0 size:200000:tcp:
0.0 5.932928 # rb:0 size:300000:sctp:
0.0 14.485734 # rb:0 size:300000:tcp:
0.0 6.384543 # rb:0 size:400000:sctp:
0.0 16.826282 # rb:0 size:400000:tcp:
0.0 6.793645 # rb:0 size:500000:sctp:
0.0 18.395319 # rb:0 size:500000:tcp:
0.0 8.932085 # rb:0 size:1000000:sctp:
0.0 29.275005 # rb:0 size:1000000:tcp:
0.0 47.446021 # rb:0 size:10000000:sctp:
0.0 221.811757 # rb:0 size:10000000:tcp:
0.0 1.727552 # rb:0 size:10000:sctp:
0.0 4.771614 # rb:0 size:10000:tcp:
0.0 2.495149 # rb:0 size:20000:sctp:
0.0 6.104456 # rb:0 size:20000:tcp:
0.0 2.885851 # rb:0 size:30000:sctp:
0.0 7.312888 # rb:0 size:30000:tcp:
0.0 3.428834 # rb:0 size:40000:sctp:
0.0 7.285433 # rb:0 size:40000:tcp:
0.0 3.475718 # rb:0 size:50000:sctp:
0.0 8.517818 # rb:0 size:50000:tcp:
0.0 4.245547 # rb:0 size:100000:sctp:
0.0 9.755026 # rb:0 size:100000:tcp:
0.0 4.813152 # rb:0 size:150000:sctp:
0.0 10.989392 # rb:0 size:150000:tcp:
0.0 5.318532 # rb:0 size:200000:sctp:
0.0 12.061012 # rb:0 size:200000:tcp:
0.0 5.940758 # rb:0 size:300000:sctp:
0.0 14.462640 # rb:0 size:300000:tcp:
0.0 6.376317 # rb:0 size:400000:sctp:
0.0 16.877179 # rb:0 size:400000:tcp:
0.0 6.794453 # rb:0 size:500000:sctp:
0.0 18.338547 # rb:0 size:500000:tcp:
0.0 8.925698 # rb:0 size:1000000:sctp:
0.0 29.326508 # rb:0 size:1000000:tcp:
0.0 47.367624 # rb:0 size:10000000:sctp:
0.0 222.762735 # rb:0 size:10000000:tcp:
0.0 1.729520 # rb:0 size:10000:sctp:
0.0 4.770915 # rb:0 size:10000:tcp:
0.0 2.488908 # rb:0 size:20000:sctp:
0.0 6.006162 # rb:0 size:20000:tcp:
0.0 2.883398 # rb:0 size:30000:sctp:
0.0 7.221862 # rb:0 size:30000:tcp:
0.0 3.427627 # rb:0 size:40000:sctp:
0.0 7.279512 # rb:0 size:40000:tcp:
0.0 3.476617 # rb:0 size:50000:sctp:
0.0 8.416080 # rb:0 size:50000:tcp:
0.0 4.244300 # rb:0 size:100000:sctp:
0.0 9.754856 # rb:0 size:100000:tcp:
